# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.6.1
#@/tick	154004
#@/user_id	linusboyle
bei jin 	被禁	c=1 d=1.35635e-27 t=154004
bei jin zhi 	被禁止	c=1 d=2.54099e-30 t=154004
bei jing 	北京	c=32 d=0.00429855 t=154004
bei jing 	背景	c=19 d=0.158063 t=154004
bei jing ban 	背景版	c=1 d=4.16565e-22 t=154004
bei jing da xue 	北京大學	c=2 d=6.73017e-46 t=154004
bei jing hua 	背景化	c=1 d=2.44177e-32 t=154004
bei jing shi 	北京市	c=4 d=0.109154 t=154004
bei ju 	悲劇	c=3 d=0.514768 t=154004
bei ju gan 	悲劇感	c=1 d=0.543351 t=154004
bei ju jue 	被拒絕	c=1 d=0.0368832 t=154004
bei kong zhi 	被控制	c=1 d=1.92246e-13 t=154004
bei li yong 	被利用	c=1 d=2.81205e-46 t=154004
bei lun 	悖論	c=1 d=6.75769e-08 t=154004
bei ni 	被你	c=1 d=4.0273e-07 t=154004
bei ni fa xian le 	被你發現了	c=1 d=3.20473e-25 t=154004
bei ni men 	被你們	c=1 d=6.83607e-26 t=154004
bei nu yi 	被奴役	c=1 d=5.6813e-55 t=154004
bei pan 	背叛	c=5 d=1.13686e-09 t=154004
bei po 	被迫	c=1 d=3.37363e-41 t=154004
bei qiao 	北橋	c=1 d=3.6576e-80 t=154004
bei qiu 	悲秋	c=2 d=0.491644 t=154004
bei ren 	被人	c=2 d=1.21213e-28 t=154004
bei ren wei 	被認爲	c=1 d=6.50488e-30 t=154004
bei shi wei 	被視爲	c=0 d=9.46969e-08 t=154004
bei shu 	倍數	c=1 d=8.23115e-05 t=154004
bei suan dao 	被算到	c=1 d=1.20404e-08 t=154004
bei tan 	悲嘆	c=1 d=0.00882647 t=154004
bei ti 	被踢	c=1 d=0.00516939 t=154004
bei tiao zhan zhe 	被挑戰者	c=2 d=0.890114 t=154004
bei wen 	碑文	c=1 d=2.70639e-66 t=154004
bei wo 	被我	c=1 d=1.39913e-10 t=154004
bei xi 	悲喜	c=2 d=1.32904e-27 t=154004
bei xin 	背心	c=5 d=0.145659 t=154004
bei xuan ze 	被選擇	c=1 d=1.27584e-13 t=154004
bei ya 	背壓	c=1 d=6.50578e-61 t=154004
bei yan chi 	被延遲	c=1 d=4.43936e-06 t=154004
bei yan zhong 	被嚴重	c=1 d=7.17167e-31 t=154004
bei yang 	北洋	c=1 d=1.23532e-45 t=154004
bei ye 	貝葉	c=0 d=1.30135e-41 t=154004
bei ye si 	貝葉斯	c=1 d=1.30788e-40 t=154004
bei yi qi 	被遺棄	c=0 d=0.00335406 t=154004
bei yi qi zai 	被遺棄在	c=1 d=0.0337087 t=154004
bei yong 	備用	c=2 d=0.0366992 t=154004
bei yong 	被用	c=0 d=0.0559898 t=154004
bei yong lai 	被用來	c=2 d=1.00307e-36 t=154004
bei yong yu 	被用於	c=1 d=5.77146e-05 t=154004
bei yong zai 	被用在	c=1 d=0.562705 t=154004
bei yu 	北域	c=1 d=1.17695e-05 t=154004
bei yu wei 	被譽爲	c=1 d=3.10578e-09 t=154004
bei zhe 	背着	c=1 d=1.52481e-22 t=154004
bei zhong lu 	杯中淥	c=1 d=1.13624e-32 t=154004
bei zhu 	備註	c=1 d=4.69021e-35 t=154004
bei zi 	被子	c=2 d=0.0001076 t=154004
bei zu 	被阻	c=1 d=1.2625e-07 t=154004
bei zu se 	被阻塞	c=1 d=1.03883e-07 t=154004
ben 	本	c=14 d=0.494109 t=154004
ben a li 	本阿里	c=1 d=8.03834e-79 t=154004
ben cao 	本草	c=1 d=2.70004e-09 t=154004
ben ci 	本次	c=9 d=4.89442e-08 t=154004
ben ci huo dong 	本次活動	c=1 d=4.91895e-07 t=154004
ben di 	本地	c=14 d=0.0257453 t=154004
ben di liang 	本地量	c=3 d=2.60356e-08 t=154004
ben e 	本惡	c=5 d=0.00134011 t=154004
ben fu 	奔赴	c=1 d=1.52876e-23 t=154004
ben gai 	本該	c=1 d=7.2103e-06 t=154004
ben hang 	本行	c=1 d=0.000555857 t=154004
ben ji 	本機	c=2 d=2.19698e-17 t=154004
ben jiu shi 	本就是	c=2 d=3.22079e-25 t=154004
ben ke 	本科	c=2 d=2.79232e-22 t=154004
ben ke cheng 	本課程	c=1 d=0.0380064 t=154004
ben ke jie duan 	本科階段	c=1 d=1.64833e-56 t=154004
ben ke sheng 	本科生	c=10 d=4.24402e-06 t=154004
ben lai 	本來	c=26 d=0.162885 t=154004
ben lai xiang zhe 	本來想着	c=1 d=9.33029e-09 t=154004
ben min zu 	本民族	c=1 d=1.15561e-25 t=154004
ben ren 	本人	c=16 d=0.261846 t=154004
ben se 	本色	c=0 d=4.47926e-24 t=154004
ben shan 	本善	c=1 d=0.00138093 t=154004
ben shen 	本身	c=107 d=1.42462 t=154004
ben shi yan 	本實驗	c=6 d=0.105928 t=154004
ben shu 	本書	c=1 d=6.10921e-27 t=154004
ben ti 	本題	c=2 d=0.265803 t=154004
ben ti 	本體	c=2 d=0.00290884 t=154004
ben wang zhan 	本網站	c=3 d=1.03448e-16 t=154004
ben wei 	本位	c=1 d=5.49185e-09 t=154004
ben wen 	本文	c=7 d=0.369054 t=154004
ben wu 	本無	c=2 d=0.198891 t=154004
ben xiang mu 	本項目	c=1 d=1.10841e-05 t=154004
ben xiao 	本校	c=1 d=0.0443785 t=154004
ben xing 	本性	c=1 d=2.03226e-05 t=154004
ben xing qi dian 	本性奇點	c=1 d=1.87372e-05 t=154004
ben xue qi 	本學期	c=4 d=2.94058e-13 t=154004
ben yan 	本研	c=1 d=1.75121e-33 t=154004
ben yi 	本意	c=2 d=0.392079 t=154004
ben ying 	本應	c=1 d=2.55511e-07 t=154004
ben zhan 	本站	c=6 d=2.62583 t=154004
ben zhe 	本着	c=2 d=8.1956e-31 t=154004
ben zhi 	本職	c=1 d=0.0066709 t=154004
ben zhi 	本質	c=21 d=0.31557 t=154004
ben zhi lun 	本質論	c=1 d=1.05982e-07 t=154004
ben zhi shang 	本質上	c=5 d=0.00683978 t=154004
ben zhong 	笨重	c=1 d=3.0416e-28 t=154004
ben zhou 	本週	c=2 d=1.05813e-47 t=154004
ben zhuo 	笨拙	c=2 d=6.90956e-55 t=154004
beng 	泵	c=0 d=4.79883e-70 t=154004
beng kui 	崩潰	c=3 d=0.107615 t=154004
beng yin li 	泵引理	c=8 d=2.00951e-34 t=154004
bi 	屄	c=1 d=1.78786e-12 t=154004
bi 	幣	c=0 d=1.16865e-11 t=154004
bi 	必	c=1 d=5.39411e-33 t=154004
bi 	斃	c=2 d=5.32373e-13 t=154004
bi 	比	c=59 d=0.865083 t=154004
bi 	筆	c=2 d=4.84625e-45 t=154004
bi 	臂	c=0 d=0.00724398 t=154004
bi bao 	閉包	c=1 d=3.17781e-14 t=154004
bi bei 	必備	c=1 d=0.102797 t=154004
bi bi jie shi 	比比皆是	c=1 d=6.71233e-17 t=154004
bi bing 	弊病	c=3 d=4.2949e-08 t=154004
bi bu ke shao 	必不可少	c=2 d=1.04984e-11 t=154004
bi bu liao 	比不了	c=2 d=5.07048e-11 t=154004
bi bu shang 	比不上	c=1 d=6.07047e-11 t=154004
bi ding 	必定	c=2 d=1.98396e-58 t=154004
bi duan 	弊端	c=4 d=0.00644146 t=154004
bi dui 	比對	c=1 d=1.90359e-44 t=154004
bi fa 	筆法	c=1 d=4.84144e-26 t=154004
bi guan 	閉關	c=1 d=7.48901e-11 t=154004
bi guan 	閉館	c=1 d=7.39259e-36 t=154004
bi guan hou 	閉館後	c=1 d=7.42965e-35 t=154004
bi han 	避寒	c=1 d=6.62817e-45 t=154004
bi he 	閉合	c=0 d=7.17556e-09 t=154004
bi huan 	閉環	c=11 d=0.585669 t=154004
bi huan kong zhi 	閉環控制	c=1 d=1.77375e-07 t=154004
bi huan xi tong 	閉環系統	c=9 d=1.62605e-13 t=154004
bi huo 	避火	c=1 d=6.16431e-15 t=154004
bi huo 	避禍	c=1 d=0.000930303 t=154004
bi ji 	筆記	c=16 d=0.980199 t=154004
bi ji ben 	筆記本	c=2 d=1.11809e-33 t=154004
bi jian 	比肩	c=2 d=0.000829241 t=154004
bi jiao 	比較	c=233 d=2.11608 t=154004
bi jiao ci shu 	比較次數	c=1 d=0.19593 t=154004
bi jiao da 	比較大	c=3 d=2.08726e-10 t=154004
bi jiao di 	比較低	c=1 d=4.96131e-49 t=154004
bi jiao dian 	比較點	c=4 d=0.56836 t=154004
bi jiao dui 	比較對	c=1 d=2.22275e-44 t=154004
bi jiao duo 	比較多	c=3 d=0.0501382 t=154004
bi jiao gan 	比較趕	c=2 d=5.1447e-37 t=154004
bi jiao gan xing 	比較感性	c=1 d=1.69853e-56 t=154004
bi jiao gao 	比較高	c=1 d=6.40368e-22 t=154004
bi jiao hao 	比較好	c=11 d=0.235746 t=154004
bi jiao kun nan 	比較困難	c=1 d=1.46782e-15 t=154004
bi jiao mang 	比較忙	c=1 d=1.76906e-64 t=154004
bi jiao qi 	比較器	c=1 d=2.04162e-44 t=154004
bi jiao qing 	比較輕	c=1 d=2.32308e-34 t=154004
bi jiao shu 	比較熟	c=2 d=1.60327e-24 t=154004
bi jiao xi huan 	比較喜歡	c=0 d=4.06695e-35 t=154004
bi jin 	逼近	c=15 d=0.000498244 t=154004
bi jing 	畢竟	c=51 d=0.682184 t=154004
bi jing shi 	畢竟是	c=1 d=4.16835e-59 t=154004
bi jing zhi lu 	必經之路	c=1 d=3.85009e-07 t=154004
bi lei 	壁壘	c=1 d=2.85756e-29 t=154004
bi li 	比例	c=8 d=0.115962 t=154004
bi li guan xi 	比例關係	c=1 d=5.89006e-09 t=154004
bi li shi heng 	比例失衡	c=1 d=6.77518e-09 t=154004
bi lv 	比率	c=0 d=0.00724398 t=154004
bi lv bi 	比率臂	c=6 d=1.96895 t=154004
bi mian 	避免	c=24 d=0.04573 t=154004
bi mian le 	避免了	c=1 d=0.394554 t=154004
bi mo 	筆墨	c=1 d=9.42245e-07 t=154004
bi mu 	閉幕	c=1 d=0.000227127 t=154004
bi mu 	閉目	c=1 d=0.000228266 t=154004
bi qi 	比起	c=4 d=0.147342 t=154004
bi qi lai 	比起來	c=1 d=0.329559 t=154004
bi qiang 	鼻腔	c=2 d=1.26462e-07 t=154004
bi ran 	必然	c=37 d=0.0242347 t=154004
bi ran hui 	必然會	c=1 d=7.4773e-22 t=154004
bi ran shi 	必然是	c=1 d=2.47404e-10 t=154004
bi ru 	比如	c=116 d=0.710737 t=154004
bi ru shuo 	比如說	c=5 d=0.644036 t=154004
bi sai 	比賽	c=32 d=0.0894176 t=154004
bi sheng 	必勝	c=1 d=3.06883e-74 t=154004
bi shi 	筆試	c=2 d=8.76425e-08 t=154004
bi shi 	避世	c=2 d=3.49272e-08 t=154004
bi shou 	匕首	c=1 d=4.06847e-10 t=154004
bi shou gu 	匕首谷	c=1 d=4.08886e-09 t=154004
bi te 	比特	c=1 d=1.16865e-11 t=154004
bi te bi 	比特幣	c=1 d=1.17451e-10 t=154004
bi wo 	比我	c=2 d=0.0505395 t=154004
bi xiu 	必修	c=2 d=2.77594e-41 t=154004
bi xu 	必需	c=13 d=1.37427e-05 t=154004
bi xu 	必須	c=79 d=0.179066 t=154004
bi xu pin 	必需品	c=1 d=2.7295e-19 t=154004
bi xu zai 	必須在	c=1 d=1.22498e-05 t=154004
bi xue jian 	碧血劍	c=1 d=1.2625e-07 t=154004
bi yao 	必要	c=22 d=0.529935 t=154004
bi yao de 	必要的	c=1 d=0.0968105 t=154004
bi yao lao dong 	必要勞動	c=1 d=4.25562e-09 t=154004
bi yao lao dong shi jian 	必要勞動時間	c=2 d=7.69768e-09 t=154004
bi ye 	畢業	c=9 d=5.00622e-08 t=154004
bi ye dian li 	畢業典禮	c=1 d=7.284e-08 t=154004
bi ye ji 	畢業季	c=2 d=7.68958e-43 t=154004
bi ye lun wen 	畢業論文	c=2 d=2.28936e-48 t=154004
bi ye sheng 	畢業生	c=1 d=1.68983e-25 t=154004
bi yi 	裨益	c=2 d=5.63396e-50 t=154004
bi yi 	鄙夷	c=1 d=2.66247e-50 t=154004
bi yi qian 	比以前	c=2 d=1.51175e-09 t=154004
bi yin 	鼻音	c=4 d=3.49556e-07 t=154004
bi you 	必有	c=2 d=3.09134e-13 t=154004
bi you zhi lu 	必由之路	c=1 d=9.23244e-32 t=154004
bi yu yi 	比喻義	c=1 d=5.37727e-55 t=154004
bi yuan lai 	比原來	c=1 d=3.10146e-22 t=154004
bi zhe 	筆者	c=17 d=0.0165231 t=154004
bi zhi 	比之	c=1 d=0.0833256 t=154004
bi zhi 	比值	c=5 d=6.3378e-18 t=154004
bi zhong 	比重	c=2 d=0.000916453 t=154004
bi zuo 	必做	c=0 d=1.54386e-22 t=154004
bi zuo zhi shi 	必做之事	c=1 d=1.5516e-21 t=154004
bian 	便	c=21 d=0.321457 t=154004
bian 	編	c=1 d=3.48726e-19 t=154004
bian 	變	c=11 d=0.666977 t=154004
bian 	辨	c=1 d=3.10473e-05 t=154004
bian 	辯	c=1 d=3.08924e-05 t=154004
bian 	遍	c=6 d=0.00252883 t=154004
bian 	邊	c=17 d=0.100078 t=154004
bian bian jiao jiao 	邊邊角角	c=1 d=0.0186856 t=154004
bian bian zi 	編辮子	c=1 d=4.79067e-49 t=154004
bian bie 	辨別	c=1 d=8.69654e-05 t=154004
bian bu liao 	編不了	c=1 d=5.03629e-49 t=154004
bian chang 	變長	c=3 d=1.13647e-05 t=154004
bian cheng 	編程	c=35 d=0.579842 t=154004
bian cheng 	變成	c=14 d=0.00444934 t=154004
bian cheng lang zi 	邊城浪子	c=5 d=0.216596 t=154004
bian cheng le 	變成了	c=5 d=0.00677172 t=154004
bian cheng yu yan 	編程語言	c=4 d=0.00129402 t=154004
bian chu lai 	編出來	c=1 d=0.279431 t=154004
bian da 	變大	c=3 d=2.13966e-37 t=154004
bian dao 	變到	c=3 d=7.21521e-14 t=154004
bian de 	變得	c=11 d=0.733447 t=154004
bian di 	貶低	c=1 d=7.18633e-55 t=154004
bian di 	遍地	c=1 d=0.00562801 t=154004
bian dong 	變動	c=1 d=1.21759e-22 t=154004
bian duo 	變多	c=0 d=4.10922e-39 t=154004
bian fu 	蝙蝠	c=1 d=0.715338 t=154004
bian fu xia 	蝙蝠俠	c=1 d=1.62269e-48 t=154004
bian ge 	編個	c=0 d=1.57532e-24 t=154004
bian ge 	變革	c=3 d=5.98551e-10 t=154004
bian ge cheng 	編個程	c=1 d=1.58321e-23 t=154004
bian geng 	變更	c=1 d=2.17422e-49 t=154004
bian hao 	編號	c=22 d=0.0889861 t=154004
bian hu 	辯護	c=1 d=2.92681e-46 t=154004
bian hua 	變化	c=42 d=2.0863 t=154004
bian hua liang 	變化量	c=2 d=1.22815e-06 t=154004
bian huan 	變換	c=42 d=0.79761 t=154004
bian huan hou 	變換後	c=1 d=6.14068e-58 t=154004
bian huan rong qi 	變換容器	c=1 d=5.87585e-10 t=154004
bian hui 	便會	c=1 d=1.53429e-36 t=154004
bian ji 	編輯	c=10 d=8.93978e-06 t=154004
bian ji neng li 	編輯能力	c=1 d=3.35634e-10 t=154004
bian ji qi 	編輯器	c=5 d=0.882497 t=154004
bian ji wan cheng 	編輯完成	c=1 d=3.9571e-06 t=154004
bian ji zu 	編輯組	c=4 d=2.24014e-07 t=154004
bian jiao 	邊角	c=1 d=1.32471e-14 t=154004
bian jie 	便捷	c=2 d=9.08135e-36 t=154004
bian jie 	邊界	c=14 d=0.279431 t=154004
bian jie ma qi 	編解碼器	c=1 d=9.99117e-20 t=154004
bian jie tiao jian 	邊界條件	c=2 d=0.00771183 t=154004
bian jing 	邊境	c=1 d=0.0658748 t=154004
bian ju 	編劇	c=5 d=0.299725 t=154004
bian ju 	變局	c=1 d=1.6124e-32 t=154004
bian lai bian qu 	變來變去	c=1 d=0.013912 t=154004
bian le 	編了	c=2 d=0.0415857 t=154004
bian le 	變了	c=0 d=1.74313e-09 t=154004
bian le hen duo 	變了很多	c=1 d=1.75186e-08 t=154004
bian li 	遍歷	c=35 d=0.408601 t=154004
bian li yi ci 	遍歷一次	c=1 d=1.85092e-08 t=154004
bian lian 	變臉	c=0 d=5.58738e-07 t=154004
bian liang 	變亮	c=2 d=0.000387808 t=154004
bian liang 	變量	c=150 d=0.437511 t=154004
bian liang ji 	變量集	c=1 d=4.11916e-37 t=154004
bian liang ti huan 	變量替換	c=1 d=1.76083e-68 t=154004
bian liang xing 	變量型	c=1 d=1.69536e-34 t=154004
bian lun 	辯論	c=1 d=1.75724e-44 t=154004
bian lv 	變率	c=2 d=0.000128823 t=154004
bian ma 	編碼	c=30 d=0.459396 t=154004
bian ma chang 	編碼長	c=3 d=4.15776e-54 t=154004
bian ma ren yuan 	編碼人員	c=3 d=4.46956e-36 t=154004
bian ma shu 	編碼樹	c=1 d=0.278037 t=154004
bian pai 	編排	c=2 d=1.78425e-37 t=154004
bian pi 	鞭辟	c=0 d=4.32902e-05 t=154004
bian pi ru li 	鞭辟入裏	c=2 d=0.000435072 t=154004
bian qian 	變遷	c=2 d=1.60081e-06 t=154004
bian qu 	編曲	c=1 d=0.554327 t=154004
bian ren 	辨認	c=2 d=5.53693e-24 t=154004
bian shang 	邊上	c=2 d=2.52969e-07 t=154004
bian shao 	變少	c=3 d=6.69925e-39 t=154004
bian shen 	變身	c=0 d=1.53272e-25 t=154004
bian shen qi 	變身器	c=1 d=1.5404e-24 t=154004
bian sheng 	變聲	c=1 d=1.54812e-24 t=154004
bian shi 	便是	c=5 d=1.25693 t=154004
bian shi 	辨識	c=2 d=0.329559 t=154004
bian sun 	貶損	c=1 d=1.00252e-59 t=154004
bian ti 	變體	c=8 d=0.302704 t=154004
bian wei 	編爲	c=1 d=1.42536e-52 t=154004
bian wei 	變爲	c=8 d=0.0434998 t=154004
bian wei le 	變爲了	c=1 d=0.0699482 t=154004
bian xiao 	變小	c=3 d=0.0403566 t=154004
bian xie 	便攜	c=1 d=1.24884e-26 t=154004
bian xie 	編寫	c=36 d=0.836128 t=154004
bian xie de 	編寫的	c=1 d=2.4989e-10 t=154004
bian xie shi 	便攜式	c=1 d=1.26771e-26 t=154004
bian xing 	變形	c=2 d=1.60974e-33 t=154004
bian xing jin gang 	變形金剛	c=1 d=0.0110536 t=154004
bian xing zhe 	變形者	c=1 d=1.47744e-33 t=154004
bian xing zhe 	變性者	c=1 d=1.45544e-33 t=154004
bian yi 	便衣	c=1 d=5.52314e-17 t=154004
bian yi 	編譯	c=59 d=0.595262 t=154004
bian yi 	變異	c=2 d=1.26782e-16 t=154004
bian yi dan yuan 	編譯單元	c=3 d=1.32768e-11 t=154004
bian yi dao 	編譯到	c=1 d=0.00235786 t=154004
bian yi hao 	編譯好	c=1 d=0.000569928 t=154004
bian yi hou 	編譯後	c=1 d=0.000850233 t=154004
bian yi qi 	編譯器	c=106 d=2.55833 t=154004
bian yi qi 	編譯期	c=4 d=1.70594e-19 t=154004
bian yi qi i 	編譯器i	c=1 d=1.22494e-34 t=154004
bian yi shi 	編譯時	c=4 d=2.46761e-20 t=154004
bian yi wei 	編譯爲	c=1 d=8.27636e-40 t=154004
bian yi xi tong 	編譯系統	c=2 d=3.39007e-10 t=154004
bian yi yi bian 	編譯一邊	c=1 d=3.09829e-10 t=154004
bian yi you hua 	編譯優化	c=1 d=1.96017e-65 t=154004
bian yi yuan li 	編譯原理	c=8 d=0.00139481 t=154004
bian yu 	便於	c=2 d=4.56974e-23 t=154004
bian yuan 	編原	c=3 d=2.62836e-16 t=154004
bian yuan 	變元	c=1 d=1.87589e-48 t=154004
bian yuan 	邊緣	c=3 d=2.24353e-52 t=154004
bian yuan hua 	邊緣化	c=0 d=1.23087e-33 t=154004
bian zhe an 	編者按	c=1 d=0.00970611 t=154004
bian zheng 	辯證	c=4 d=8.09593e-16 t=154004
bian zheng fa 	辯證法	c=2 d=6.14735e-12 t=154004
bian zhi 	編制	c=2 d=6.99595e-22 t=154004
bian zhi 	編址	c=2 d=1.92242e-54 t=154004
bian zhi 	變址	c=2 d=1.17735e-09 t=154004
bian zhi 	貶值	c=1 d=0.0243554 t=154004
bian zhong 	變種	c=2 d=4.46693e-20 t=154004
bian zhun 	變準	c=1 d=0.000593188 t=154004
bian zi 	辮子	c=0 d=4.76677e-50 t=154004
bian zou 	變奏	c=2 d=1.1891 t=154004
bian zou bian tan 	邊走邊談	c=1 d=3.10886e-50 t=154004
biao 	表	c=42 d=0.900397 t=154004
biao bai 	表白	c=2 d=0.206109 t=154004
biao cheng zhi 	標稱值	c=1 d=0.2334 t=154004
biao ci 	表詞	c=5 d=1.76299e-25 t=154004
biao ci wen zi 	表詞文字	c=4 d=4.05657e-26 t=154004
biao da 	表達	c=14 d=0.375311 t=154004
biao da fang shi 	表達方式	c=1 d=4.5713e-27 t=154004
biao da li 	表達力	c=17 d=0.000330468 t=154004
biao da neng li 	表達能力	c=2 d=0.00267181 t=154004
biao da shi 	表達式	c=37 d=0.0323869 t=154004
biao dan 	表單	c=1 d=1.13705e-11 t=154004
biao dian 	標點	c=2 d=1.99005 t=154004
biao ding 	標定	c=5 d=0.00125578 t=154004
biao ge 	表格	c=6 d=0.5106 t=154004
biao ge han shu 	表格函數	c=5 d=1.1073e-67 t=154004
biao hao 	標號	c=4 d=1.92645e-08 t=154004
biao ji 	標記	c=14 d=0.00051312 t=154004
biao ji guo 	標記過	c=1 d=2.10344e-42 t=154004
biao ji yu yan 	標記語言	c=13 d=6.7904e-06 t=154004
biao ke 	鏢客	c=1 d=3.77513e-11 t=154004
biao mian 	表面	c=2 d=1.68724e-07 t=154004
biao mian shang 	表面上	c=0 d=1.13288e-57 t=154004
biao mian shang de 	表面上的	c=1 d=1.13856e-56 t=154004
biao ming 	表明	c=2 d=0.97531 t=154004
biao qian 	標籤	c=14 d=0.774916 t=154004
biao qian ye 	標籤頁	c=2 d=2.9526e-09 t=154004
biao qing 	表情	c=2 d=0.000495174 t=154004
biao qing bao 	表情報	c=1 d=0.574072 t=154004
biao shi 	標識	c=26 d=0.514279 t=154004
biao shi 	表示	c=123 d=0.453845 t=154004
biao shi fu 	標識符	c=7 d=0.0107673 t=154004
biao shi wei 	表示爲	c=1 d=8.9611e-34 t=154004
biao shu 	表述	c=1 d=1.51592e-12 t=154004
biao ti 	標題	c=24 d=0.0792617 t=154004
biao ti dang 	標題黨	c=2 d=3.66668e-21 t=154004
biao ti zhong 	標題中	c=1 d=1.5369e-56 t=154004
biao xian 	表現	c=31 d=0.429557 t=154004
biao xian biao xian 	表現表現	c=1 d=0.273898 t=154004
biao xian chu 	表現出	c=1 d=3.06674e-66 t=154004
biao xian chu lai 	表現出來	c=1 d=8.08767e-05 t=154004
biao xian li 	表現力	c=1 d=4.54154e-09 t=154004
biao xiang 	表項	c=8 d=0.130128 t=154004
biao yan 	表演	c=10 d=1.29568 t=154004
biao yan nan du 	表演難度	c=1 d=0.105399 t=154004
biao yan shang 	表演上	c=1 d=0.532592 t=154004
biao yan yi shu jia 	表演藝術家	c=1 d=0.315058 t=154004
biao yan zhe 	表演者	c=1 d=5.55951e-06 t=154004
biao yi wen zi 	表意文字	c=1 d=3.35281e-27 t=154004
biao yin wen zi 	表音文字	c=1 d=3.36961e-27 t=154004
biao yu 	標語	c=5 d=6.16641e-19 t=154004
biao yu 	表語	c=1 d=1.07324e-08 t=154004
biao yu che 	標語車	c=8 d=1.11243e-17 t=154004
biao zhang 	表彰	c=2 d=4.76612e-18 t=154004
biao zheng 	表徵	c=1 d=1.92213e-11 t=154004
biao zhi 	標誌	c=7 d=2.89483e-05 t=154004
biao zhu 	標註	c=10 d=0.142987 t=154004
biao zhun 	標準	c=51 d=0.349938 t=154004
biao zhun cha 	標準差	c=1 d=1.87334e-32 t=154004
biao zhun da an 	標準答案	c=2 d=2.86812e-46 t=154004
biao zhun dan yuan 	標準單元	c=1 d=0.0443785 t=154004
biao zhun hua 	標準化	c=1 d=1.10127e-76 t=154004
biao zhun ku 	標準庫	c=7 d=0.000107158 t=154004
biao zhun li 	標準裏	c=1 d=1.2949e-11 t=154004
biao zhun shu ru 	標準輸入	c=4 d=3.06642e-06 t=154004
biao zhun xing 	標準型	c=2 d=1.04942e-38 t=154004
biao zhun xing shi 	標準形式	c=1 d=5.75344e-27 t=154004
bie 	別	c=8 d=0.000103083 t=154004
bie ba 	別吧	c=2 d=0.00207043 t=154004
bie bei 	別唄	c=1 d=3.19982e-07 t=154004
bie chi le 	別吃了	c=1 d=2.35258e-06 t=154004
bie de 	別的	c=7 d=0.00349094 t=154004
bie jin qu 	別進去	c=1 d=1.48975e-13 t=154004
bie kai sheng mian 	別開生面	c=1 d=1.19963e-53 t=154004
bie ming 	別名	c=5 d=1.05271e-05 t=154004
bie niu 	彆扭	c=1 d=2.8463e-12 t=154004
bie qu 	別去	c=1 d=4.94361e-07 t=154004
bie ren 	別人	c=21 d=0.0475968 t=154004
bie ren de 	別人的	c=1 d=5.40917e-07 t=154004
bie shan 	別刪	c=1 d=0.00423234 t=154004
bie wang le 	別忘了	c=1 d=8.31529e-07 t=154004
bie wen wo 	別問我	c=1 d=0.0439369 t=154004
bie xiang zhe 	別想着	c=1 d=4.06184e-78 t=154004
bie you yi fan 	別有一番	c=1 d=0.826959 t=154004
bin 	斌	c=1 d=1.06546e-40 t=154004
bin yu 	賓語	c=1 d=1.15663e-06 t=154004
bing 	並	c=205 d=1.63608 t=154004
bing 	冰	c=4 d=0.031273 t=154004
bing 	炳	c=1 d=0.00282287 t=154004
bing 	病	c=1 d=1.02916e-44 t=154004
bing an zhao 	並按照	c=1 d=2.25711e-48 t=154004
bing ba 	並把	c=2 d=0.000567086 t=154004
bing bu 	並不	c=25 d=0.0155297 t=154004
bing bu bian 	並不變	c=2 d=0.0190631 t=154004
bing bu da 	並不大	c=1 d=2.36437e-06 t=154004
bing bu da suan 	並不打算	c=1 d=2.02591e-12 t=154004
bing bu dai you 	並不帶有	c=1 d=6.05583e-12 t=154004
bing bu duo 	並不多	c=2 d=1.35055e-06 t=154004
bing bu fu za 	並不複雜	c=1 d=0.000164106 t=154004
bing bu guan xin 	並不關心	c=2 d=9.91399e-17 t=154004
bing bu hao 	並不好	c=1 d=3.40648e-08 t=154004
bing bu hui 	並不會	c=2 d=1.09339e-21 t=154004
bing bu kun nan 	並不困難	c=1 d=3.21532e-05 t=154004
bing bu liao jie 	並不瞭解	c=1 d=2.2822e-31 t=154004
bing bu man zu 	並不滿足	c=1 d=1.21317e-38 t=154004
bing bu neng 	並不能	c=9 d=0.17552 t=154004
bing bu qing chu 	並不清楚	c=3 d=0.0639279 t=154004
bing bu qu fen 	並不區分	c=1 d=1.41801e-50 t=154004
bing bu shi 	並不是	c=27 d=0.161026 t=154004
bing bu suan 	並不算	c=3 d=7.31405e-27 t=154004
bing bu xiang 	並不像	c=1 d=6.08515e-10 t=154004
bing bu xu yao 	並不需要	c=3 d=6.49361e-39 t=154004
bing bu yi ding 	並不一定	c=1 d=7.6359e-63 t=154004
bing bu yi wei 	並不意味	c=1 d=9.045e-26 t=154004
bing bu ying xiang 	並不影響	c=1 d=4.06059e-45 t=154004
bing bu yuan yi 	並不願意	c=1 d=8.92248e-42 t=154004
bing bu zhan shao shu 	並不佔少數	c=1 d=2.43008e-05 t=154004
bing bu zhi dao 	並不知道	c=5 d=6.75769e-08 t=154004
bing cha ji 	並查集	c=8 d=2.66627e-08 t=154004
bing de dao 	並得到	c=1 d=1.03717e-47 t=154004
bing du 	病毒	c=5 d=5.2175e-09 t=154004
bing fa 	併發	c=15 d=0.00115348 t=154004
bing fan hui 	並返回	c=1 d=0.00177315 t=154004
bing fei 	並非	c=8 d=0.0198411 t=154004
bing gao su 	並告訴	c=1 d=6.03075e-22 t=154004
